"","216778__29461_264697","218538__329854","52787__28026_78342","40214__1358_189722","28125__1535_166486","122355__882211","41976__28128_35833","328812__818_1630","582__28111","1646377__729_28118","28026__78342","691816__1265_29466","76759__33038_39484","179995__44749_47678","1358__189722","376805__301302_310298","818__1630","208479__28446_36847","28126__1280_191493","28025__29375","1535__166486","1379__1303_33069","487698__40520_69825","47770__47884_52226","36835__562_36874","33031__288965","28132__28135_39778","1512__488_384638","28128__35833","225991__40324_47880","28090__28091_48296","626933__38986_228603","39490__88431_1113609","729__28118","44749__47678","29370__1018_305719","301302__310298","33038__39484","108980__585_228604","1265__29466","40520__69825","100884__28116_246787","529__293_511","1622__308994","53412__1408_183417","1303__33069","29360__1559_36745","477666__77095_128780","1034636__860_425941","40216__202956_271420","301__1404_43770","28135__39778","79880__290588","29356__138595","137591__850_29430","2741__47715_270498","1613__47246","1121298__147802_310514","243924__317_454155","47884__52226","1453492__28454_264027","43675__1680_28037","82135__1735_633701","53408__1661050","2088__254_196024","1280__191493","85831__165179_487175","38986__228603","28091__48296","658457__584_410072","1598__285_405446","28116__246787","488__384638","38286__38304_143393","199__28137_762212","370979__45067_490189","40324__47880","33039__856_13690","104663__544645_1611423","1522__386414","41276__745310_999468","562__36874","2139__157687","317__454155","45254__294_1223514","1727__46228","481743__1113741","585__228604","253239__1229909","28130__76517","158787__358742","165179__487175","1661032__29552_39496","216947__574375","35825__39485_239935","1680__28037","588__516075","293__511","1018__305719","290309__823_46503","850__29430","1735__633701","1467__1203033","1249__239974","1506__626935","29367__308892","56810__797292","1604__38288","102862__1453594","1124188__1844653","419005__762210","136857__215690","29461__264697","1520__1710","1472__508460","29355__147207","33935__202955","163877__1078480","703__1902","84031__1148157","28124__88688","632__1691","1687__572010","234835__237258","163665__84032_1827099","1661055__28136_29363","441500__287_1465754","1510__626931","587753__103892_106648","584__410072","33032__33029_40215","251535__45851_261299","28454__264027","88431__1113609","93064__517011","202956__271420","28131__59310","55197__171398","39482__39483","316__2173_70775","115979__194326","1681__1113709","1010__29419","291644__820_204516","77095__128780","931533__84112_184870","47715__270498","147802__310514","105229__153151","1689__39494","182710__679249","180282__307126","35785__39960","40681__33043_187327","1352__37734","1408__183417","1404__43770","1296__905_1605","860__425941","133926__840_470565","470__387090_387661","1282__39489","341225__376804","118748__1465521","245__191295","39485__239935","294__1223514","1308__853_89014","189426__33035_626932","254__196024","1559__36745","43263__397865_626930","29389__851_28129","1539__40519_83771","856__13690","29552__39496","263475__101070_185294","1121830__28901_349096","1343__187452","28137__762212","38304__143393","823__46503","285__405446","745310__999468","1311__1402","1322__1755629","287__1465754","1623__39497","544645__1611423","502558__1589_588932","423605__626947","1580__28117_310297","471__28161","852__106654","45851__261299","84032__1827099","876__57706","39645__1264_301301","905__1605","33043__187327","879__907_371601","103892__106648","45067__490189","2173__70775","1629__39486_309120","820__204516","840__470565","28446__36847","387090__387661","33029__40215","84112__184870","58172__84030_437898","397865__626930","28136__29363","851__28129","101070__185294","1532__29348_536633","671267__817_39492","40519__83771","28901__349096","33035__626932","338188__39488_137732","861__1725","1254__33959","28127__197614","1589__588932","28117__310297","1599__46506_328813","1260__291645","1670__328814_454154","216940__1685_214856","745368__74426_216935","33008__1515_626937","1264__301301","907__371601","39486__309120","234908__84026_360807","817__39492","84030__437898","1407__28447_216816","472113__39491_43131","109790__839_180311","29348__536633","46506__328813","328814__454154","1304__1686_1297750","1685__214856","39488__137732","1515__626937","28447__216816","74426__216935","549__821_185293","78345__357276_589436","84026__360807","39491__43131","1161942__40518_1755626","821__185293","839__180311","1686__1297750","357276__589436","853__89014","40518__1755626"
"ERR1546067",0,0,0,0,0,0,5.49893953001223,0,0,-3.34674661257061,0,-2.84554475398968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27280925921963,-2.8467793274943,0,0,-2.79778589752304,0,0,5.79673517303133,0,0,0,0,0,-4.92862808912121,0,0,0,0,0,0,0,0,-3.20121021824048,0,0,0,0,0,0,0,0,0,0,0,0,2.81426432006147,0,0,0,0,0,0,4.84590732320961,0,0,0,4.93076643315689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36613656588533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54465874370116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1546069",0,0,0,0,0,0,0,0,0,-3.23747150919476,0,-2.53556250762393,0,0,0,0,0,0,0,0,0,-2.48676608719086,0,0,0,0,-3.01068350270321,0,0,0,0,0,0,5.60746514198202,0,0,0,0,0,-4.3917230889714,0,0,0,0,0,4.30720520955382,0,0,0,0,0,-5.21465679219139,0,0,0,0,0,0,0,0,0,-2.52206501165094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36834474017123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29882471131098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44318654469943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65211066220425,0,0,0,0,-2.92389382706841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0643326644195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1551507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03083170277483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51750369082761,-2.7957450440359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84237246127907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37086629629278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1537587802798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10646088313175,0,0,0,0,0,0,0,-2.1478690505145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12127557183678,0,0,0,0,0,0,0,5.46247044226106,0,0,0,0,0,0,0,0,0,0,-2.05615645520884,0,3.72021832349583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67415706727602,0,0,0,0,0,0,0,0,-3.56136744873244,0,0,0,0,0,0,0,0,0,0,0,0,-3.52785397718827,0,0,0,0,0,-6.11042233017402
"ERR1551508",0,4.88274018303877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03246308395893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25238013349387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35974391766903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64316288998712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10518333942218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0871963582544,0,0,0,0,0,0,0,-2.21665814320393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57809241813828,0,-2.42368823143218,0,0,0,0,0,0,0,5.3783353106956,0,0,0,0,0,0,0,0,0,0,0,0,3.83936452704049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19795115854729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20037749942082,0,0,0,0,0,-5.5432164323971
"ERR1551509",0,4.23506515265478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79414579788759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83960248569639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56140069015815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41219296635751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12790871462227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4364761338959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17804077539149,0,-2.34040321670614,0,0,0,0,0,0,0,5.41769681516324,0,0,0,0,0,-2.34527976935125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05369728153267,0,0,0,0,4.06214371847978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41736581993685,0,0,0,0,0,-5.91905122817991
"ERR1551510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41035400698469,0,0,0,-2.55915593229661,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17485560432472,-2.94135718008139,0,0,0,0,0,0,0,0,0,-4.43258809922903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09458007910848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63758936805088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98907272989531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56843879496761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17722583569728,0,0,0,0,0,0,0,0,0,0,-4.88697579371436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777664824888263,0,0,0,0,0,0,0,0,0,0,0,0,-3.11911227494001,0,0,0,0,0,-5.40246093470784
"ERR1551511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66561687633509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61698386332542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58213702378963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11517256351838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348095086949935,0,0,0,0,0,0,0,-2.39681039817664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17664278916268,0,0,0,0,0,0,0,5.39563715435842,0,0,0,0,0,0,0,0,0,0,-2.19202333481156,0,4.15139738575134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7700559007582,0,0,0,0,0,0,0,0,-3.79669578727019,0,0,0,0,0,0,0,0,0,0,0,0,-3.4293612628149,0,0,0,0,0,-5.93982794470397
"ERR1551512",0,4.53219876082231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90574361600911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03289557669668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12140642284348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50246545814248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25921351043739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.512270648064774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3343973176889,0,-2.29710614166187,0,0,0,0,0,0,0,5.64512339279248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97870454773688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15405812319961,0,0,0,0,0,-5.46298891940707
"ERR1551513",0,4.70935240377697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80122947423208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85187177302942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04604141012542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28473325092113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.435887153968781,0,0,0,0,0,0,0,-2.3591520944882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39207473436376,0,0,0,0,0,0,0,5.68932487990629,0,0,0,0,0,0,0,0,0,0,0,0,4.08617129043609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14319497541987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18690972412884,0,0,0,0,0,-5.51988956132647
"ERR1551514",0,4.13104008524653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89395228981607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01247240064172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7701601468181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17175232239267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27507000994471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194902647060146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7615853638398,0,-2.26642753099908,0,0,0,0,0,0,0,5.67258765556934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9255676353633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42162615765248,0,0,0,0,0,-5.92643034956077
"ERR1551515",0,4.63199638290962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6685122728959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05204165608472,0,0,0,0,0,0,0,0,0,-4.62199883727681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28629121515539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23677072344382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10963206064284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60625134545617,0,0,0,0,0,0,-3.65398991430962,0,0,0,-4.99640596932061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26175520465771,0,0,0,0,0,0,0,0,0,0,0,0,-2.98386106146489,0,0,0,0,0,-5.1681989611836
"ERR1551516",0,4.74756075077502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08367008966872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60902246151782,-2.68251931854863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64625975201127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5378464288908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.49988725220529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3956789566461,0,0,0,0,0,-2.3737224599559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06198254158219,0,0,0,0,0,-2.06167836272484,-4.111407903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57093167310484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87150621902139,0,0,0,0,0,-4.97359466559506
"ERR1551517",0,4.4079405780545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8154107601466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87643448075003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06818432633734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16453154676468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631496959124633,0,0,0,0,0,0,0,-2.40681004329407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32553630876902,0,0,0,0,0,0,0,5.48112942115096,0,0,0,0,0,0,0,0,0,0,0,0,4.16871727915237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02794704163413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29779945169488,0,0,0,0,0,-5.71195620350832
"ERR1551518",0,4.99265794850896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28377520726779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86619360680259,0,0,0,0,0,0,0,0,0,-3.95561469205395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96439295131118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50622901968485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28187260319939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3409159974977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68437009270968,0,0,0,0,0,0,0,0,0,0,-4.78047310665141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297112736586729,0,0,0,0,0,0,0,0,0,0,0,0,-2.61475614550331,0,0,0,0,0,-4.5288904934147
"ERR1551519",0,4.18609919341045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36734913079959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10036897379891,-2.74211657734892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7494852322452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60090100142291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6338038759794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08491318756324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50489267992126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56188213036815,0,0,0,0,0,0,0,0,0,5.34322637779879,0,0,0,0,0,-2.16964804832934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75794065424908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08039850058243,0,0,0,0,0,-5.33540671056775
"ERR1551520",0,4.93125420363485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25945220313799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91348601310844,-2.44045830666676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22699778090034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66191810497612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36370139602892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6105774034061,0,0,0,0,0,-2.21762876566799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33786007556862,0,0,0,0,0,0,0,5.82610171941246,0,0,0,0,0,0,-3.84104569446322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04929243187166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01164287542152,0,0,0,0,0,-5.21631847448289
"ERR1551521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86751274322128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96667776261046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93383291481802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93481548202083,0,0,0,0,0,0,0,0,0,0,0.0326184402472667,0,0,0,0,0,0,0,0,0,0,-0.538219926907165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08324952569983,0,0,0,0,0,-2.15576167500208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73388875011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86198270886868,0,0,0,0,0,-4.95709946214416
"ERR1551522",0,4.77312856914085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47047867856992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27899459029871,-2.62556717640621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54761574822072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82034347603377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11432751498818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8849781952859,0,0,0,0,0,0,0,-2.21298025562771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39417348736924,0,0,0,0,0,0,0,0,0,0,-2.24104887162331,0,3.83299423889395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88161050789647,0,0,0,0,0,0,0,0,0,0,0,0,-3.20118800151965,0,0,0,0,0,-5.54462026321192
"ERR1551523",0,3.97062422951105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64984920205216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58967345035019,-2.99924273288997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19484079759715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59843393092714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44356828367905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32655884931234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50061958847673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232384419096,0,0,0,0,0,0,0,0,0,5.76176894137683,0,0,0,0,0,-2.21538707504242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83716297240488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98241956014,0,0,0,0,0,-5.16570220764971
