"","1735__387661","582__376806_671267","33069__28116_243924","28116__243924","2139__317_1646377","36848__626930_626931","28128__52787","1661050__100884_328814","1280__729_1535","138595__28091_28132","626930__626931","1504__41976","1229909__840_341225","1379__169435","317__1646377","185294__589437","216935__47678_69825","1888__67269_83617","173480__239974","28130__386414_626937","187491__33029_184870","100884__328814","729__1535","1307__1311_79880","29356__228603_1755629","1725__191493","376806__671267","1358__376804","1467__182710_487698","511__34087","633701__818_218538","180282__287_80866","529__905_47877","840__341225","47678__69825","28091__28132","106648__53412_70775","39483__39484_658457","36835__38304_301301","166486__40518_239935","108980__1265_1630","386414__626937","28446__36847","82135__1597_483012","287__80866","13690__56810","228603__1755629","471__106654","490189__28026_78342","1580__901_28197","818__218538","67269__83617","38304__301301","1661032__2145_43770","1311__79880","425941__860_261299","38288__133926_137732","905__47877","40216__1322_29430","1265__1630","83263__76759_143393","33029__184870","1428__39496_198252","39484__658457","191295__285_1613","187452__1590_122355","470565__823_1465754","423605__29385_216947","182710__487698","588__28901_882211","47884__115979","288965__1685_216816","2741__1582_381706","40518__239935","33034__114_1827099","860__261299","441500__2173_309120","1859290__1260_1423","32013__293_196024","118748__39029_185293","1590__122355","76759__143393","285__1613","1597__483012","1532__589436","103892__1680_187327","823__1465754","1633__179995_535744","28026__78342","290588__1681_328813","1254__907_1623","93064__28125_291644","1322__29430","199__60133","40682__117207","52773__51664_384638","1520__28129","28112__487316_1124597","29461__871324","1727__46228","40215__33946_163877","41276__55197","58172__1687_349931","1110546__1492_1510","901__28197","153721__1604_40214","1582__381706","53412__70775","2145__43770","28025__29348_536633","28901__882211","133926__137732","349096__46503_410072","1260__1423","51664__384638","39496__198252","29385__216947","1681__328813","1660__29375_33035","114__1827099","308994__454155_1121298","33964__1308_40520","2173__309120","29360__1547_329854","293__196024","1680__187327","39029__185293","35841__585_189722","263475__45851_101070","28125__291644","28135__214856_246787","179995__535744","43131__45254","626932__851_360807","2317__1691_234908","35760__1343_1902","1604__40214","28137__39492_39778","1492__1510","46503__410072","45851__101070","1584__40324","1328__251535_301302","39497__574963","29363__839_291645","907__1623","1547__329854","1624__495_29552","405446__74426_310298","621__1264_84032","470__1034636","29348__536633","294__328812","1308__40520","84112__856_1161942","585__189722","214856__246787","47770__59310","29375__33035","1512__358742","454155__1121298","861__584_387090","189426__29389_397865","84026__37734_44749","102684__1496_284042","39492__39778","994609__301_1114067","1685__216816","1303__29466_43675","1559__36745","264463__820_84030","29347__879_1304","1354__253245_310297","1264__84032","856__1161942","762212__39485_437898","74426__310298","29389__397865","28161__28111_28118","33946__163877","102862__183417","495__29552","839__291645","79882__35833_351091","1687__349931","1282__39489","820__84030","33039__88431","1686__33043_40519","37734__44749","584__387090","1691__234908","550__46506_487175","1671366__1515_208479","1596__33038_204516","1689__28126","39485__437898","1522__237258","253245__310297","1297750__153151_357276","35833__351091","33935__817_165179","1343__1902","851__360807","28111__28118","487316__1124597","251535__301302","301__1114067","1496__284042","57706__1463864","1245__1561_454154","33043__40519","78345__1463837","89014__28117_39491","33038__204516","1515__208479","197614__1352_1113922","46506__487175","879__1304","817__165179","29466__43675","153151__357276","1561__454154","28117__39491","539__562_821","1352__1113922","562__821","157268__853_1755626","853__1755626"
"ERR2032786",0,0,0,0,0,0,0,0,0,0,0,0,-2.50363669961517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33642596742753,0,0,0,0,0,-2.83166292816595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90458406149268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56348824668087,0,0,0,0,-2.53332840964271,0,0,0,0,0,0,0,0,0,0,0,-4.38670006540563,0,0,0,0,-4.38785351775884,0,0,0,4.44009188785693,0,0,0,0,0,0,0,0,-2.914925237452,0,0,0,0,0,0,0,0,0,5.04879861153163,-2.38857163878123,0,-4.13712743588715,-2.40894185603818,-4.1724096871374
"ERR2032788",0,0,-2.86986072575155,4.97074458764818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90450264003188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.688573563110225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5913284174598,0,0,0,0,0,0,0,0,0,0,0,-2.60294569875326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48831247813743,0,-4.50843419958352,0,0,0,-4.33867936556849,0,0,0,0,0,0,0,0,0,0,0,0,-2.44990379541227,0,0,0,0,0,0,0,0,0,0,0,0,-2.38697126650157,0,0,4.24335784730988,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13435550978775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53014618541967,-4.38234174372345
"ERR2032791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90695315798546,0,0,0,0,0,0,0,0,-2.39705804451089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15182632178456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39136446070193,0,0,0,0,0,0,-2.83910527063941,0,0,0,0,0,0,0,0,0,0,0,4.91747457678405,0,0,0,0,0,0,0,0,0,0,0,0,-4.14196474535029,-2.66359208191192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61347681650962,-2.67491355712032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6330861867872,0,0,0,0,-3.09270905272871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35672921235433,0,0,0,0,-2.43328680555962,0,-4.21457637661623,-3.1249449721491,-5.41256346261915
"ERR2032798",0,0,-2.35758114205895,4.08345032101236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58614189932897,-1.95459187922151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38545244287318,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47932916522045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13696590488161,0,0,0,0,0,0,0,0,0,0,0,-2.18465661387949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1238511603523,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43338432886623,0,-3.78393625233066,0,0,0,0,0,0,0,0,0,0,0,3.6786181174443,0,0,0,0,-2.52147998246296,0,0,0,0,-2.3904194535654,0,0,0,0,0,0,0,0,0,0,4.36733143989373,0,0,0,0,0,0,0,0,0,4.14032794497631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50506090676068,-6.07094357413293
"ERR2032804",0,0,0,0,0,0,0,0,-2.23845424715057,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87711648648312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03703507396367,-2.13643416123787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7004125142898,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5282482449049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56666249070567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4455898397835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05006549270831,-2.5708610241473,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55081759221452,0,0,0,0,0,-2.29732547830627,0,0,0,0,0,-4.45286191302169,0,0,0,0,0,0,0,0,0,0,-3.97908444994894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42199725250188,0,-4.19502229712549,-2.20768332306159,-3.82381968256516
"ERR2032807",0,0,-2.63871786115763,4.5703934023645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75122701127492,0,-3.45784454297223,0,0,-2.42281883184109,0,0,0,0,0,0,0,0,0,0,4.76526496668403,0,0,0,0,0,-2.40927346699674,-2.72575786632797,0,0,4.19644531428345,0,-5.98916243310269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74349145114233,0,4.72115111361059,0,4.17298405416597,0,0,0,0,0,4.75186658350938,-2.46611741853456,0,-4.27144066633246,-3.03313746319905,-5.25354819260134
"ERR2032809",0,0,-2.05917867222658,3.56660208215866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87240747453214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24310487836139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77981284500857,0,0,0,-2.76183224053991,0,0,0,0,0,0,0,0,0,0,-4.81477708308744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78363376259691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08677280328406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61439651914093,0,0,0,0,0,0,0,-2.02804505813382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0800461871224,-3.51267708072676,0,0,0,0,0,0,0,0,3.60274567818591,-2.45601634193073,0,-4.25394508844347,-1.84440243893681,-3.1945987338425
"ERR2032816",0,0,-2.77881027096946,4.81304057391334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45007478685879,0,0,0,0,0,0,0,0,-3.1630558848382,0,0,0,0,0,0,0,0,0,0,4.24365401318291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47857349971949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69271908303729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78930957778975,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66392626233087,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83122590677034,0,0,0,0,-2.77731537436432,0,0,0,0,-2.5308583267079,0,0,0,0,0,0,0,0,0,0,4.81045133704118,0,0,0,0,0,0,0,0,0,4.38357520861683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97627124270543,0,-5.15505300947196,-2.5621641326388,-4.43779845506105
"ERR2032825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02660619252419,0,0,0,-3.01579934451974,0,0,0,0,0,0,0,0,0,0,-5.24223569995448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22351769014111,0,-2.35030613121688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38700028833312,0,4.07084963260828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27149856407367,0,4.13440577707453,0,0,0,0,-2.84015926621457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91930015067117,0,0,-3.93435092229534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67017137678847,0,0,0,0,0,0,0,0,0,0,0,-4.62487248951378,0,-2.33420916368624,0,-4.04296886699742,-2.84943359637565,-4.93536376171633
"ERR2032832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7993817070339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11662053879273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38773649397825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92345012873776,0,0,0,-1.81067031396671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13617297954703,0,0,0,0,0,3.33151334879871,0,0,0,0,0,0,0,0,0,0,0,-2.24018610723111,0,0,0,0,0,0,-3.86942402514351,0,0,0,0,0,0,0,0,0,0,0,-1.77582175630298,-3.88011615613423,0,0,0,0,-6.70203900757624,0,0,0,3.07581350710296,-2.26287071826471,0,-3.91940705499436,-1.9712215861069,-3.41425594011366
"ERR2032833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86249211662569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22593097469219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49295777936369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31792953498199,0,0,0,0,-2.29207728555253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96999431345155,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42566161006335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20136915059904,0,0,0,0,0,0,-2.25309085033807,0,0,0,0,0,0,0,-1.92605741519023,0,0,0,0,0,0,0,0,-2.17746263848624,0,0,0,0,3.90246782685411,0,0,0,-3.33602930140427,0,0,-3.77147592144115,0,-2.16812308277295,0,-3.75529933642562,-2.02654088125294,-3.51007176994551
"ERR2032835",0,0,-1.95643946907907,3.38865256237804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88842337279773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27084522788626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28343863556908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2440743338549,0,0,0,0,-3.95503173277141,0,0,0,-2.37922717407906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61890156976685,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12094234825345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35711303446521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08263953487659,0,0,0,0,0,0,0,-3.0040429752156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20315506119379,0,0,0,0,0,0,0,0,0,-3.53727146420726,0,-6.12673389617052,-2.71716476679416,-4.70626742862352
"ERR2032837",0,0,-2.21283990599987,3.83275114620772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35456808147638,0,0,0,0,0,0,0,-2.06674019330965,-2.70070512027243,0,0,0,0,0,0,0,0,0,0,4.07823154699706,0,-3.57969902085704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67775848457327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66474470927575,0,0,0,0,0,0,0,0,0,0,0,-2.17221991416796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44822896183842,0,0,-4.61547322566595,0,3.76239525655182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4614300314999,0,0,0,0,0,-4.24045695046575,0,0,0,0,0,0,0,0,0,4.26332187383369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11287511245983,-5.39165785239711
"ERR2032838",0,0,-2.12382351436526,3.67857023319012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27473741963702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93996078468944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42376310044229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19808083547672,0,0,0,0,0,3.69142378484623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.145696967465,0,0,0,0,0,0,0,-2.16730373059977,0,0,0,0,0,0,0,0,0,0,0,0,3.71645616529584,0,0,0,-3.75388017683238,-3.65101021405254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32373518969193,0,0,0,0,-2.79341205504927,0,-4.83833160582073,-2.91271487373461,-5.04497014926991
"ERR2032845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14242799069784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71079413144637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9464903851039,0,0,-3.74887287429593,0,0,0,0,0,-1.95160031661377,0,0,-4.86823416381345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146011598076687,0,0,0,0,0,0,0,0,0,0,0,-5.10347105101314,0,-1.89110366448571,0,0,0,0,-3.38027090444256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39447681514736,-4.14735550138095
"ERR2032847",0,0,0,0,0,0,0,0,-2.33541081324272,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04505018508214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11891912517211,0,0,-2.67776628214636,0,0,0,0,0,0,0,0,-4.94287415177269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63802725147232,0,0,0,0,0,0,0,0,0,0,0,-0.421881916809252,0,-1.29896555081083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31627539486032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01190666821974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68534127128417,0,-4.65114751752578,-3.54844035255555,-6.14607897825383
"ERR2032848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57715544304545,0,0,0,0,0,0,0,0,-3.51758048820149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24072110618064,0,-6.09262812527792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48736350301385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30823996411248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05022860425488,0,0,0,0,0,0,0,0,0,0,-2.12750806899913,0,0,0,-3.88104280149681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80699316467991,0,0,0,0,0,-3.68495206901924,0,0,0,0,0,0,0,0,0,0,-4.86185477772415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25017985063354,0,-3.89742582746504,-2.99303366794302,-5.18408638164155
"ERR2032849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54361724187005,0,0,0,0,0,0,0,0,-2.7392612161053,0,0,0,0,0,0,0,0,0,0,-4.40567429792715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74453960149729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2912112797069,0,0,0,0,0,0,0,0,0,0,0,-2.68350474875545,0,0,0,0,0,0,0,0,0,0,4.38622935593375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96849434732727,0,-4.64796656719679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88815152683597,-5.00242518443753
"ERR2032855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44472629162473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23439014769349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25070244221323,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01682349545073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11808014466919,0,0,0,0,0,0,0,0,0,0,0,-3.21175839561602,0,0,0,3.49324076401933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67528558582558,0,-5.56292872284284,0,0,0,0,0,3.42868843933456,0,0,0,0,0,0,0,-0.253293517501594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26102774121141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91621492510085,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032860",0,0,-2.23334101513995,3.86826010884985,0,0,0,0,0,0,0,0,0,0,0,0,-2.42180242551333,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24540731932063,0,0,0,4.19468484688262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88915956075036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1195086068508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40269573884684,0,-2.38314962586352,0,0,0,-3.67109659414512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12773623403437,0,0,0.709159671951484,0,0,0,0,0,0,-2.8329115616486,0,-4.90674675812466,-2.17334794355944,-3.76434906077028
"ERR2032864",0,0,-2.52476645115711,4.37302377064948,0,0,0,0,0,0,0,0,0,0,0,0,-2.70571439537043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68643480355208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20456462293759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81841793549684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23551546281093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87202636269438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44496241889117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.234799132116,0,0,0,0,0,-3.02551817171682,0,-2.34842059227138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06758378335502,0,0,5.24035119263643,0,0,0,0,0,0,-2.9413724786395,0,-5.09460657698842,-2.88065229458225,-4.98943613315633
