"","44749__48296","376804__40520_351091","40520__351091","1504__39492_397865","2088__626930","39492__397865","582__187491_1859290","84032__1590_40518","253239__39497_84030","39029__187327_536633","1590__40518","2139__28125_179995","28111__29375","905__28446_29370","452084__39778_40214","115979__1717_163877","39497__84030","1465521__133926_1148157","187327__536633","59310__1691_508460","28125__179995","47770__410072","29360__1547_39483","376806__53408_1661050","46228__588_1646377","82135__1532_28137","305719__585_187452","1630__309120","202956__216778_1144673","1010__76759_999468","39778__40214","40519__293_28901","153721__839_1510","1113609__28454_243924","726__729_28117","77095__28135_535744","441500__38304_425941","173480__33031_184870","1467__33029_33032","239974__28132_470565","34087__511_196024","56810__291644_387661","588932__28090_106648","271420__46503_47678","28126__850_328812","860__216816_349096","106654__471_516075","840__823_28116","1401__202611_290588","1661032__1352_47877","38288__1254_36848","729__28117","43770__907_261299","100884__2173_1611423","588__1646377","33035__287_69825","405446__584_33069","1487956__1725_191493","70775__53412_658457","37734__310514","40216__254_29430","1264__820_821","386414__1358_169435","310300__1559_36745","293__28901","585__187452","839__1510","76759__999468","1584__166486_301301","28129__1308_589436","216816__349096","46503__47678","38304__425941","1034636__1755629","1532__28137","28135__535744","1267__1522_216935","823__28116","626933__285_83617","216778__1144673","291644__387661","471__516075","80866__45851_882211","907__261299","287__69825","876__1689","1680__1685_33043","317__47884","53363__36874_43131","308892__218538_239935","108980__901_454155","183417__122355_310297","511__196024","1571__38986","43675__1303_29466","28091__488_41976","850__328812","28454__243924","487698__40324_47880","584__33069","1597__1735_1465754","291645__818_46506","288965__574375","34038__1681_633701","185294__589437","1308__589436","202611__290588","1254__36848","28090__106648","1352__47877","1358__169435","53408__1661050","1746653__208479_328814","39490__1280_28025","57706__562_143393","28136__29356_228603","1827099__1260_28128","1685__33043","33031__184870","28446__29370","1406__1408","1547__39483","166486__301301","28132__470565","820__821","45851__882211","316__301_1623","218538__239935","1379__28037_387090","137591__52787_78342","254__29430","122355__310297","1725__191493","1522__216935","29355__114527_207340","33029__33032","33935__39645_105229","28118__52226","185293__189722_310298","818__46506","1512__817_39485","1735__1465754","488__41976","103892__33038_204516","2741__47715","137732__1535_1755626","40681__574930","502558__437898_626931","901__454155","153151__626935","1717__163877","40324__47880","1687__415956","133926__1148157","1691__508460","1681__633701","29524__237258","479117__29552_39496","370979__490189","300__1902","208479__328814","1304__1515_29348","851__251535","157687__228604","1303__29466","1121298__214856_487175","1661055__303_1661059","303__1661059","34062__1382_52773","128780__39960_1463864","39645__105229","1382__52773","202955__40215_202952","114527__207340","40215__202952","1660__284042","39960__1463864","199__60133","1472__1844653","187491__1859290","36874__43131","28130__76517","1282__39489","1670__1463837","28037__387090","29356__228603","301__1623","225991__329854_454154","817__39485","879__341225","562__143393","52787__78342","2173__1611423","33038__204516","285__83617","547163__1265_1161942","189722__310298","53412__658457","1535__1755626","1260__28128","437898__626931","41276__55197","529__101564","1613__118748","745310__1113922","29552__39496","1515__29348","214856__487175","1280__28025","329854__454154","294__587753","216947__165179_328813","1559__36745","1265__1161942","165179__328813"
"ERR1090095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78946506939047,0,2.16739510370616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.299393058507,0,0,0,0,0,0,0,4.83149522612293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28989460564307,0,0,0,0,0,0,0,0,-3.30228764555498,0,0,0,0,0,4.06101104965295,0,-3.98266560390533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69826460852058,0,0,0,0,0,5.71972998330823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99791520284348,0,0,0,0,0,0,0,1.5365735751979,0,0,0,0
"ERR1090096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49605641411795,0,0,0,0,-2.0138609959532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7375560192173,0,0,0,0,0,0,0,-3.48810956437221,4.32329652781047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81934050120441,0,0,0,0,0,0,-2.56086072631481,0,3.29062653171456,0,0,0,0,0,0,0,6.47363692141925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5789565531509,0,0,0,0,-3.15119018435387,0,4.43554088908498,0,0,0,3.31081102407576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090098",0,-2.21687992862561,3.83974867065923,-2.05936540875968,0,-3.56692551932162,0,-2.49578831635128,0,0,-4.3228321688572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17681213481176,0,0,0,0,0,0,0,0,0,0,0,0,-2.23164430332804,0,0,0,-3.77034921602644,0,0,0,0,0,0,0,0,0,-5.83901521590798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86532131778582,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96719714050089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784284516085767,0,0,0,0,0,0,-5.13933620342063,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83640596589619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91279924382367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090099",0,-2.18948322528108,3.7922961885066,-2.7532033880233,0,4.76868815162712,0,-2.37365800915098,-2.38008786391068,0,-4.11129627164228,0,0,0,0,0,4.12243310677137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06487797960366,0,0,0,0,0,0,-2.27209974746568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19453947614226,0,0,0,0,0,0,0,0,-3.93539220247498,0,-5.30852437967259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2225855265931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35712780536219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.58168186379535,0,0,0,0,0,0,0,4.08266511882064,0,3.80105387189398,0,0,0,0,0,0
"ERR1090106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81219423085839,0,0,0,0,0,0,-2.09354856518395,0,0,0,0,0,-2.01486370878199,0,0,0,-3.13881248102994,0,0,0,0,0,-2.02267755126757,0,0,0,0,0,0,0,0,0,0,0,-1.83426704248807,0,0,0,0,0,0,0,-3.48984631393707,0,0,-3.62613248301152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2385075056412,0,0,0,3.17704371223845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50338028612444,0,0,0,0,0,0,-3.87720873289483,0,0,0,-2.25961958090564,0,-2.32731881929113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91377591990606,0,0,0,0,-4.03103444042345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25600351879988,0,0,0,0,0,0,0,0,0,-1.61467676346706,-2.01860332887753,0,0,0,0,-3.56301358154225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63956352418444,0,0,0,0,0,0,0,0,0,0,0,0,0.577916167037488,0,0,-2.79670219212582,0,0,0,0,0,0,0,0,-2.48475185125719,0,0,0,0,0,0,0,0,2.07237696828373,0,0,0,0,0,0,0,0,0,-3.49632352594356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30371645057827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90693175895044,0,0,0,0,0,2.8206749036633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30290269306885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090110",0,-2.34548817289443,4.06250468400504,0,0,0,0,0,0,-2.28908950020534,0,0,0,0,0,0,0,0,-3.9648193174281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64436052020303,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11576791676422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58016677452092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46796943691734,0,0,0,0,0,0,0,0,0,0,0,0,-2.32364093888592,0,0,0,0,0,0,0,0,0,0,4.47088417572199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27464845626798,0,-2.14064451027855,0,-3.54648354738688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70770505274584,0,0,0,0,-6.14268969228119,0,0,0,0,0,0,0,0,0,4.02466416469746,0,0,0,0,0,0
"ERR1090112",0,0,0,-2.25601046320267,0,-3.90752474467402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74597529406825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87494921582974,0,0,0,0,0,-2.33904200800401,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75616872565509,0,0,0,0,0,0,0,0,4.9795581109974,0,0,0,0,-2.05697060286512,0,0,0,0,0,0,0,0,0,0,0,-1.81519718087392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05133959890087,0,0,-3.56277759383797,0,0,0,0,0,0,0,0,0,0,0,3.14401374302942,0,0,0,-2.04412595163097,0,-2.56943932952521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54053000529492,0,0,0,0,-4.45039946570338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6229778596133,0,0,0,0,0,0,0,0,0,0,0,0,-5.15969058717236,0,0,0,-4.5431309199785,0,0,0,-2.50220739484929,0,0,0,0,0,-2.63920817709811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160839826359123,0,0,0,0,0,0,-4.33395033895352,0,-2.64192655775448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57595102789631,0,0,0,0,0,0,-4.57124265448517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1003973527379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66304741144319,0,0,0,0,0,0,0,0,0,0,-5.37004573859408,0,0,0,0,0,0,0,0,0,0,-4.61253341958438,0,-2.63233146696633,0,0,4.559331843148
"ERR1090118",0,0,0,-1.82483410415407,0,-3.16070538377929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17549571857778,0,0,0,0,0,0,0,0,-1.80071146135401,0,-1.88680917587241,0,0,0,0,0,-3.76806911622528,0,0,0,0,0,0,0,0,0,-1.80071146135401,0,0,0,0,0,0,0,0,3.26804935679817,-3.11892374083675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11892374083675,0,0,0,0,-1.95056125192309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37847119160595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090124",0,-2.63540395636783,4.56465355089711,0,0,0,0,0,0,-3.36996889170364,0,0,0,0,0,0,0,0,-5.83695734035729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82161010245382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88717205659964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63668452721341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87745113381932,4.52207381334166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64544160027783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58203926013752,4.46099022996729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090126",0,-2.14961909171863,3.72324948377673,0,0,0,0,0,0,-1.89322056266264,0,0,0,0,0,0,0,0,3.27915420446583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3869021863553,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83575709860701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423694566120651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.405338668695254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26660709027843,0,-2.15867360867743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87209971268331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9258786411581,0,0,0,0,-3.73893236718737,0,0,0,0,0,0,0,-3.24257181920258,0,0,0,0,0,0,0,0
"ERR1090128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88159258203593,0,0,0,0,0,0,-1.81480469211698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14333393256101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5857212206949,0,0,0,0,0,0,0,0,2.72518795988464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23502956969216,0,0,0,0,0,0,-3.89432048305259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75733567351409,0,0,0,0,0,5.55394246393866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77584548004856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090129",0,-2.4882997821867,-4.30986164720993,-2.22857290016322,0,-3.86000149145382,0,0,0,0,0,-2.34345905564409,0,0,0,0,0,0,0,0,4.05899014983295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05475032198742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27988439383434,0,0,0,0,0,0,0,-0.334550432072411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98674499388693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29503112437257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.17319407866416,-3.94887560550445,0,0,0,0,0,0,3.97511051236522,0,0,0,0,-3.54378000853224,0,0,6.13800702562472
"ERR1090135",0,-2.25919312903361,3.91303728359672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48625100021106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57395868048585,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65349476251369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45822721118443,0,0,0,0,0,0,0,0,0,0,0,-2.81072669095992,0,0,0,0,0,0,0,0,0,0,0,-2.47932661658395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86832143493252,0,0,0,0,0,0,0,0,0,0,0,-4.29431966848124,-2.46941426550514,0,0,0,0,-5.67879149792887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27715097279029,0,0,0,0,0,0,0,0,0,-1.50219088935936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090137",0,0,0,0,0,0,0,-2.03552509651106,0,0,-3.5256328872387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18296966999091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97299145716629,0,0,0,0,0,0,0,0,3.78101437980613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08312447920694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47810896561624,0,0,0,0,0,0,0.119458582851005,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31439830226019,0,-1.84364691835968,0,0,0,0,-2.12498597489702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19329013381675,0,0,0,0,0,0,0,-4.0086554484658,0,-3.68058367389293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090138",0,-1.53027772751049,2.65051877373921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85849333399365,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23427637188266,0,0,0,0,0,0,0,-1.68284660617533,0,0,0,0,0,0,0,-3.21900488000508,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93387626045434,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91477582324052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86988019425142,0,0,0,0,0,0,-3.34957193865821,0,0,0,0,0,0,-1.89139009023194,0,0,0,0,0,0,-1.64129384981665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76769373793284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76266854385042,0,0,0,0,0,0,-3.275983733214,0,-2.84280433803276,0,0,0,0,0,0,0,-4.7937861738899,0,0,0,0,0,0,0,0
"ERR1090139",0,-1.76226365548001,-3.05233018762344,0,0,0,0,0,0,-2.5142660132671,0,0,0,0,0,0,0,0,-4.35483647872226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30992521694068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00090783742581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05355642173338,0,0,-2.26458261554806,0,0,0,0,0,0,0,0,0,0,0,-3.10902726190139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65354107099705,0,0,0,0,0,0,0,0,0,3.92237214806646,0,0,0,0,0,0,0,0,0,0,0,5.38499317972995,0,0,0,0,0,-3.24217525176986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91785335409891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61561226310782,0,0,0,0,0,0,0,0,-3.3218194507657,0,0,0,0,0,0,0
"ERR1090140",0,2.90899417928344,-4.14835852265325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29833736465379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62057745053303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41008632981976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17439197387503,0,0,0,0,0,0,-5.55195424941717,0,0,0,0,0,0,-3.2096503212003,0,0,0,0,0,0,0,3.98083708851433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5055870916828,0,0,0,0,0,0,0,0,0.828009106504401,0,-5.55927743084869,0,0,0,0,0,0,0,0,0,0,-4.33980414558335,0,0,0,0,0
"ERR1090145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01071499958963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21471134639895,0,0,0,-2.07644222123807,0,0,0,0,0,0,-2.01736941290588,0,0,0,0,0,-2.27513602610897,0,0,0,-3.59650342616552,0,0,0,0,0,0,0,0,0,-2.3987119550856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94065119135108,0,0,3.49418632078838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00495989417086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15469097893114,0,-1.95403016567867,0,0,0,0,0,0,0,0,0,0,0,0,-3.47269240384185,0,0,0,0,0,-2.3749827445535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38447952647769,0,0,0,0,0,0,0,0,0,0,0,-4.11359078066603,0,0,0,-3.84687572890696,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090147",0,0,0,0,0,0,0,0,0,-2.68969403579428,0,0,0,0,0,0,0,0,-4.65868672681068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37225738506223,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88391420264438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129861130120585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43380199382308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41762538995439,0,0,0,0,0,0,0,4.99508592364956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21546870886402,-2.50857962830791,0,0,-2.80343883220384,0,-2.79356012895032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34498737106155,0,0,0,0,-4.85569849328861,0,0,0,0,-4.83858807734063,4.18745000906952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1090148",0,0,0,-2.3129982464036,0,-4.00623048058876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44100190819311,-2.77473435995664,0,0,-2.30931572413512,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03458613483993,0,0,0,0,0,0,0,0,0,-4.22793932636304,0,0,0,0,0,3.99985216491975,0,0,0,0,0,0,0,0,0,0,0,-2.70383646280738,0,0,0,0,0,0,-4.80598088895202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25605736548682,0,0,-4.6831821289397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0655255609594,0,-2.47689610660499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30964602348276,0,0,0,0,-4.29010990170938,0,0,0,0,0,0,0,0,0,0,0,0,-2.44189402553669,0,0,-4.22948451892845
"ERR1090149",0,-2.35301272817689,-4.07553759605864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36029654526376,0,-2.3713048240564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95461157625729,0,0,0,0,0,0,0,-2.23623344217763,4.10722043549886,4.08815353732613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32249964354429,0,0,0,-3.87326993943629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1175373667088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02268738317932,-2.47807036223524,0,0,0,0,-3.36282210557525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21618318617619,-4.29214377212204,0,0,0,0,0,0,0,0,0,-5.82457874367208,0,0,0,0,0,0,0,0,0,0,-3.83854187733705,0,0,0,0,0
